customer_id,name,age,tenure_months,pay_cycle,base_income,credit_limit,city,signup_date,rent_amount,util_weekly
C001562,Kyle Lane,50,65,monthly,4453.52,8594.23,Port Megan,2023-03-22,-1257.17,-71.94
C001563,Angela Morse,40,14,monthly,2827.32,4092.78,Loriville,2024-04-16,-864.72,-45.26
C001564,Martin Dickson,22,22,biweekly,3782.98,5639.58,North Matthew,2023-08-14,-1175.77,-33.45
C001565,Daniel Sutton,30,1,monthly,4420.27,5354.32,Davishaven,2023-09-14,-1944.93,-28.17
C001566,Brian Martinez,37,7,monthly,2627.3,3502.76,West Tonyaburgh,2024-06-27,-964.04,-74.23
C001567,Ricky Rogers,34,18,monthly,4165.81,5898.97,Gibbsberg,2023-07-17,-1318.15,-38.66
C001568,Mary Martin,45,35,monthly,3611.36,6083.63,New Mollytown,2024-03-19,-952.44,-58.54
C001569,Rachel Long,35,1,monthly,2953.74,3594.49,Angelatown,2023-03-23,-1153.48,-64.99
C001570,Ashley Hernandez,19,49,monthly,4623.56,7998.27,Brandiport,2024-12-04,-1132.98,-42.33
C001571,Jonathon Parker,25,40,monthly,3235.88,5883.05,Thomashaven,2024-12-15,-846.66,-37.4
C001572,Brian Moore,51,10,monthly,5395.45,6974.54,Earlhaven,2024-06-28,-2088.43,-61.5
C001573,Jack Sanchez,60,39,monthly,5179.9,8165.88,Nelsontown,2024-01-02,-1461.39,-53.13
C001574,Brian Hughes,66,1,monthly,4261.97,5164.36,Ericaton,2024-06-06,-2263.6,-34.97
C001575,Kiara Stevenson,52,1,monthly,3163.23,3845.88,West Jamie,2023-07-13,-1283.97,-43.67
C001576,Victor Delgado,32,6,monthly,3103.06,4023.68,Heatherberg,2024-10-25,-843.1,-47.02
C001577,Michelle Bright,48,64,biweekly,6174.48,10609.38,Hartmanmouth,2023-11-08,-2532.66,-41.21
C001578,Jenny Klein,29,1,monthly,4213.71,5106.46,New Denise,2024-09-28,-1503.64,-28.58
C001579,Anthony Salas,37,15,monthly,4095.29,5664.35,Schwartzfort,2024-07-12,-1346.93,-61.74
C001580,Mr. Richard Durham,42,39,monthly,1633.81,3910.57,Powerschester,2023-06-12,-618.53,-54.61
C001581,Mark Wagner,41,15,biweekly,2526.74,3782.09,Nancyshire,2023-06-11,-650.72,-61.84
C001582,Anthony Dennis,41,21,biweekly,4246.53,6145.84,North Kimberly,2024-04-20,-1662.11,-45.39
C001583,Jamie Whitaker DDS,19,4,biweekly,3826.48,4791.78,Kennedyberg,2023-05-17,-1071.98,-18.6
C001584,Megan Gomez,36,43,monthly,3836.52,6753.83,Port Gregorymouth,2023-06-18,-861.09,-67.51
C001585,Bruce Cook,50,20,monthly,4657.23,6588.68,Batesberg,2023-03-30,-1528.63,-44.66
C001586,Jamie Reyes,47,33,monthly,4698.8,7288.56,South Timothybury,2023-07-14,-1535.98,-58.95
C001587,Brianna Espinoza,39,39,biweekly,6045.45,9204.54,Schneiderborough,2024-08-22,-1614.31,-60.52
C001588,Carolyn Shaw,45,38,monthly,5517.62,8521.14,Heathershire,2024-11-06,-1887.42,-28.89
C001589,Angel Johns,41,9,monthly,4635.04,6012.05,Lake Brian,2024-06-29,-1329.98,-32.73
C001590,Katelyn Hudson,39,25,monthly,3223.16,5117.79,Allenfurt,2023-10-18,-1266.03,-60.64
C001591,Patrick Underwood,32,19,monthly,3653.24,5333.89,Griffinchester,2023-08-05,-815.51,-39.9
C001592,David Long,27,1,biweekly,2165.89,2649.07,Harrisonland,2023-09-04,-831.16,-44.74
C001593,Mr. David Miller MD,52,39,biweekly,5170.01,8154.01,East Katherinechester,2023-05-25,-1507.64,-49.38
C001594,Tyler Lowe,42,48,monthly,3731.78,6878.14,New Jose,2024-07-15,-1132.95,-40.19
C001595,Benjamin Griffith,31,1,biweekly,1721.27,2115.52,Fieldsborough,2024-01-23,-383.88,-54.56
C001596,Arthur Thomas,29,2,biweekly,2039.82,2547.79,Hansonchester,2024-06-21,-784.75,-57.48
C001597,Deborah Peters,33,35,monthly,4412.55,7045.06,Brendaburgh,2024-03-05,-1587.64,-29.27
C001598,Ivan Morris,29,41,monthly,4281.28,7187.54,West Ericaport,2023-03-05,-1608.57,-93.9
C001599,Holly Peterson,38,9,monthly,2092.85,2961.42,Finleyport,2024-11-23,-640.37,-54.47
C001600,Brandon Edwards,19,11,monthly,3991.12,5339.35,Kimberlyfurt,2024-09-18,-1310.95,-77.9
C001601,Barbara Williams,38,29,monthly,4851.12,7271.34,North Mary,2024-11-25,-1755.95,-43.53
C001602,Ann Clark,31,21,monthly,2133.67,3610.4,Johnsonstad,2023-04-23,-617.0,-53.0
C001603,Amber Johnson,38,36,biweekly,2738.85,5086.62,Richardshire,2023-12-30,-888.64,-93.01
C001604,Michael Martin,19,46,monthly,4703.8,7944.57,West Mollytown,2024-11-18,-1464.24,-78.47
C001605,Mark Galvan,29,19,biweekly,2092.23,3460.68,Port Andrew,2024-08-25,-568.23,-39.36
C001606,Gregory Booth,32,26,monthly,4149.23,6279.07,East Belinda,2024-11-15,-1410.0,-52.47
C001607,Emily Maxwell,44,6,biweekly,3812.39,4874.86,New Carolineview,2024-02-11,-1571.71,-78.79
C001608,Donna Bennett,35,24,monthly,5525.61,7830.73,South Jessicabury,2024-02-10,-1484.22,-62.11
C001609,George Taylor,36,45,monthly,4186.07,7273.28,Barajasstad,2023-07-24,-1098.76,-24.18
C001610,Sherri Johnson,44,28,monthly,3429.67,5515.6,Port Jacob,2024-10-31,-1230.25,-55.81
C001611,Joseph Murphy,48,39,monthly,4521.1,7375.32,Lewisfurt,2024-02-27,-1432.47,-72.28
C001612,Christopher Graham,41,40,monthly,1872.87,4247.44,Davidland,2023-06-01,-771.99,-40.04
C001613,Amy Garcia,29,55,monthly,5858.65,9780.38,Port Christopher,2024-07-18,-2264.68,-25.7
C001614,Joshua Wise,47,23,biweekly,3470.19,5314.23,Kennethfurt,2024-08-09,-1005.81,-34.35
C001615,Kendra Klein,39,10,monthly,3172.88,4307.45,Wrighttown,2023-08-13,-1020.46,-18.6
C001616,Kelli Henry,50,1,monthly,5117.15,6190.58,West Reneebury,2023-09-15,-1315.94,-49.25
C001617,Sarah Torres,45,1,monthly,4246.8,5146.15,Francomouth,2024-12-03,-1158.77,-18.6
C001618,Beverly Carr,48,19,biweekly,3837.29,5554.75,Markside,2023-03-30,-1695.34,-32.73
C001619,Eric Blankenship,33,20,monthly,4137.1,5964.52,Morganberg,2023-04-02,-925.51,-66.36
C001620,Todd Bowers,31,41,monthly,2694.21,5283.05,West Steven,2024-02-15,-884.62,-56.93
C001621,Hannah Blackburn,28,14,monthly,5607.26,7428.71,Kylemouth,2023-11-11,-2227.2,-64.36
C001622,John Taylor,39,33,monthly,4740.86,7339.03,Lake Toddtown,2024-10-04,-911.22,-36.81
C001623,Danielle Valencia,26,14,biweekly,3434.83,4821.8,South Michael,2024-05-31,-1479.92,-52.94
C001624,Meghan Miller,26,7,monthly,2558.3,3419.96,Kimfort,2023-11-23,-795.31,-37.94
C001625,Calvin Ross,23,45,biweekly,4101.45,7171.74,Racheltown,2024-04-16,-1640.11,-48.35
C001626,Taylor Davis,19,4,monthly,4972.47,6166.96,Phillipsstad,2023-06-15,-1353.14,-58.03
C001627,Peggy Phillips,35,1,monthly,1759.45,2161.34,Lauriehaven,2024-01-02,-848.66,-43.17
C001628,Nicole Clark,22,43,monthly,2882.1,5608.52,Sherryshire,2023-06-13,-477.21,-52.68
C001629,Joshua Harvey,26,33,monthly,4316.11,6829.33,Donnamouth,2023-12-23,-894.49,-19.48
C001630,Steve Hernandez,31,18,biweekly,4204.74,5945.69,Amandaside,2023-03-03,-1068.05,-58.47
C001631,Abigail Merritt,28,35,monthly,4253.87,6854.64,Barajasside,2024-08-07,-1172.98,-58.59
C001632,Jennifer Bowers,51,44,monthly,5518.59,8822.3,North Dwayneshire,2023-03-17,-1865.05,-48.97
C001633,Brian Gonzalez,37,12,monthly,5318.34,6982.0,New Cynthia,2023-08-31,-2576.96,-61.9
C001634,Kevin Miller,45,40,monthly,4546.55,7455.86,Lindseybury,2023-06-14,-1015.49,-68.79
C001635,Shannon Robinson DVM,43,41,monthly,5039.12,8096.95,Port Davidview,2024-09-10,-1594.78,-61.02
C001636,Bradley Howard,43,31,monthly,3734.78,6031.73,Port Robinhaven,2023-11-28,-818.23,-21.85
C001637,Cassandra Santana,29,33,biweekly,5600.52,8370.63,Abigailborough,2023-11-08,-1217.25,-41.0
C001638,Ryan Ramirez,43,22,monthly,3278.07,5033.68,South Devin,2023-08-02,-1147.89,-30.82
C001639,Hunter Pitts,35,48,monthly,4765.76,8118.92,Walkerville,2024-11-11,-1552.28,-44.59
C001640,Madison Young,30,30,biweekly,4071.99,6386.39,Chenhaven,2024-07-05,-1217.99,-56.93
C001641,Cristina Kennedy,35,20,monthly,5367.29,7440.75,Port Caitlin,2024-05-28,-2258.7,-18.6
C001642,Kelly Decker,34,20,monthly,3019.88,4623.86,Jennifertown,2024-06-13,-1239.06,-36.7
C001643,Jennifer Griffin,32,22,biweekly,5640.58,7868.69,Stephanieburgh,2024-11-20,-1625.52,-43.89
C001644,Jose Eaton,36,1,monthly,3177.77,3863.32,Susanton,2023-04-16,-611.09,-80.77
C001645,Ashley Harris,34,18,biweekly,2918.34,4402.01,Karenhaven,2023-04-12,-1032.04,-42.31
C001646,Jessica Garcia,32,16,biweekly,4659.53,6391.44,New Sylviahaven,2024-02-10,-2047.09,-77.4
C001647,Justin Velasquez,50,45,monthly,1954.63,4595.56,Parkerborough,2024-04-04,-535.95,-88.96
C001648,Michael Barr,24,43,biweekly,4382.98,7409.57,North Savannahstad,2024-11-12,-1671.94,-36.04
C001649,Heidi Murphy,23,33,monthly,2624.06,4798.88,Hardinbury,2023-07-15,-796.28,-39.69
C001650,Steven Ortega,28,1,monthly,5108.78,6180.54,Reynoldsborough,2024-06-02,-1922.19,-58.85
C001651,John Garza,31,35,monthly,5013.87,7766.65,Lake Timothyburgh,2024-08-11,-1357.08,-44.22
C001652,Robert Moyer,19,30,biweekly,4595.92,7015.11,West Bethchester,2023-11-06,-744.67,-39.9
C001653,James Daniels,34,17,monthly,1812.56,3025.07,Howardton,2023-06-16,-609.05,-50.04
C001654,Dustin Holmes,21,1,monthly,4540.18,5498.22,East Amber,2023-04-02,-1455.81,-32.94
C001655,Monica Gordon PhD,39,26,monthly,4346.14,6515.36,Samanthaburgh,2024-07-10,-1127.24,-79.41
C001656,Ryan Jackson,45,27,monthly,6997.63,9747.15,Port Deborahbury,2023-11-21,-1477.4,-85.81
C001657,Sean Good,29,18,monthly,4481.72,6278.06,Susanmouth,2023-08-08,-1635.01,-70.04
C001658,David Weaver,41,27,monthly,4353.85,6574.62,Lake Russell,2023-12-20,-1693.51,-67.01
C001659,John Zhang,38,20,biweekly,4986.94,6984.33,North Jessicaberg,2024-05-30,-1405.46,-49.79
C001660,Mrs. Jessica Potts MD,38,34,monthly,3520.32,5924.39,Garciaview,2023-12-31,-1119.67,-79.27
C001661,Michael Schultz,28,31,monthly,3509.18,5761.02,Jamesshire,2024-12-03,-1252.24,-34.11
C001662,Amber Sanchez,43,65,monthly,4218.29,8311.95,Nicholasport,2023-11-17,-1229.82,-28.5
C001663,Amber Ayers,33,23,monthly,3699.45,5589.34,Reevesside,2024-10-21,-1264.62,-49.72
C001664,Lisa Smith,35,27,biweekly,5308.48,7720.17,Rochaburgh,2023-04-28,-2104.73,-40.7
C001665,Shelby Lindsey,34,8,monthly,5299.16,6758.99,Clarkebury,2023-07-06,-1711.96,-66.63
C001666,Teresa Lewis,33,21,biweekly,4990.75,7038.9,Donnamouth,2023-07-05,-1815.55,-66.87
C001667,Heather Love,40,29,monthly,3290.33,5398.4,North Leslie,2023-12-11,-780.47,-72.64
C001668,Brian Lee,34,44,biweekly,3532.89,6439.47,Rogerschester,2024-01-19,-1200.84,-82.72
C001669,Anna Kirk,28,14,biweekly,3613.09,5035.7,Hardingview,2023-09-30,-780.45,-65.12
C001670,Brian Moore,30,30,monthly,4200.07,6540.08,Patriciaport,2024-11-17,-867.08,-46.51
C001671,Heidi Wilson,53,15,biweekly,4723.94,6418.73,Wiseton,2024-12-03,-1216.26,-63.03
C001672,Laura Arnold,32,29,monthly,1853.53,3674.24,Hamiltonstad,2023-09-14,-589.21,-38.91
C001673,Edward Ruiz,25,33,biweekly,4276.82,6782.18,Brendanchester,2024-09-26,-1255.14,-18.6
C001674,Autumn White,39,26,monthly,2431.9,4218.28,Clarkbury,2024-09-28,-590.21,-87.83
C001675,Amanda Martinez,19,7,biweekly,5400.86,6831.03,Brownside,2024-06-20,-2203.89,-33.94
C001676,Steven Santiago,29,27,biweekly,3313.81,5326.57,New Savannahview,2023-05-26,-1256.64,-69.02
C001677,Candice Wilkins,36,19,monthly,3471.09,5115.31,Anthonyburgh,2023-06-16,-1008.92,-56.38
C001678,Angela Braun,22,17,biweekly,4526.85,6282.22,Lake Carlos,2024-03-10,-1491.78,-37.62
C001679,Jason Larson,26,42,monthly,3506.49,6307.79,South Michaelburgh,2023-10-01,-1179.18,-63.59
C001680,Jose Park,31,16,biweekly,3434.6,4921.52,West Jennifermouth,2023-11-09,-1340.41,-22.37
C001681,Karen Potts,28,41,monthly,2942.0,5580.4,New Nicholas,2024-11-01,-937.73,-76.43
C001682,Jason Calhoun,37,50,monthly,5866.49,9539.79,Josephchester,2024-10-09,-1802.23,-75.94
C001683,Lindsay Cox MD,36,36,monthly,2841.39,5209.67,New Kristin,2023-05-25,-818.0,-69.93
C001684,Dominic Jackson,37,25,monthly,4361.98,6484.38,Millerberg,2024-04-20,-1214.57,-94.68
C001685,David Lopez,21,31,monthly,1200.0,2990.0,New James,2024-08-30,-323.21,-75.47
C001686,Linda Moore,34,16,monthly,3976.21,5571.46,Annetteside,2023-09-08,-986.91,-49.57
C001687,Miguel Taylor,26,20,biweekly,4477.98,6373.58,Port Amyfurt,2023-11-08,-1239.7,-71.59
C001688,Monica Jones,28,1,monthly,2688.76,3276.51,Jasonberg,2024-01-10,-1251.77,-45.23
C001689,Sean Estes,31,36,monthly,5840.66,8808.8,South Spencerbury,2024-07-04,-1890.41,-74.46
C001690,Michael Aguilar,27,1,monthly,7006.04,8457.25,Peterside,2023-08-05,-2599.92,-25.83
C001691,Kristina Daniels,40,35,biweekly,5578.6,8444.33,Scottport,2023-07-05,-1192.2,-46.14
C001692,Gabriel Hanson,29,45,monthly,4760.71,7962.85,Isaacmouth,2024-11-28,-1521.52,-73.79
C001693,Jodi Bradley,38,35,monthly,6320.66,9334.79,Holtfurt,2024-11-15,-1444.0,-74.42
C001694,Joseph Cardenas,37,45,biweekly,3277.77,6183.32,Richardburgh,2024-03-16,-1331.03,-45.23
C001695,Tracey Day,47,26,biweekly,2714.41,4557.3,South Richard,2024-08-31,-1061.97,-50.74
C001696,Jacob House,46,31,monthly,2967.9,5111.48,Denisefort,2024-09-29,-1108.95,-18.6
C001697,Richard David,34,22,biweekly,3985.34,5882.41,Sandraville,2024-12-10,-1563.23,-69.21
C001698,Anthony Mcclure,23,5,biweekly,2903.75,3734.49,North Johnton,2023-06-25,-664.54,-40.61
C001699,Brandon Wilson,33,12,monthly,2071.65,3085.98,East Donna,2023-09-11,-691.39,-69.17
C001700,Eric Kim,57,9,monthly,4157.89,5439.47,New Kristin,2024-03-30,-1585.47,-69.76
C001701,Sara Stanley,40,9,monthly,5865.74,7488.89,Lake Craigbury,2023-11-05,-1437.82,-18.61
C001702,Elizabeth Morrison,42,16,monthly,3856.1,5427.32,Watkinsstad,2023-06-13,-908.31,-92.13
C001703,Adrian Jackson,36,15,biweekly,4267.47,5870.97,Kimberlystad,2024-03-09,-1504.34,-59.36
C001704,Mark Wood,56,23,monthly,5088.7,7256.44,East Brittany,2024-01-14,-1726.53,-59.66
C001705,Michelle Lang,19,1,monthly,3394.15,4122.98,Richardville,2024-05-13,-948.96,-67.08
C001706,Stephanie Mora,28,18,monthly,4092.0,5810.4,South Heatherhaven,2024-08-30,-723.84,-46.03
C001707,Annette Duncan,33,51,biweekly,1938.2,4875.84,Angelamouth,2023-12-03,-649.23,-86.01
C001708,Adam Walton,27,5,monthly,4755.05,5956.06,New Michael,2024-09-15,-1176.37,-18.84
C001709,Kenneth Wilson,25,12,monthly,5029.57,6635.48,Sandersside,2023-05-16,-2455.25,-18.65
C001710,Shelby Day,19,60,monthly,4392.45,8270.94,Osborneland,2023-06-20,-1232.92,-41.82
C001711,David Benson,48,1,monthly,1349.61,1669.53,Donaldborough,2024-02-02,-435.02,-54.81
C001712,Jose Snyder,41,10,monthly,4724.22,6169.07,Mcknightview,2024-09-16,-1753.86,-18.6
C001713,Joseph Hebert,35,44,biweekly,5134.24,8361.09,Morganchester,2023-09-27,-1782.35,-38.66
C001714,David Martinez,36,29,monthly,3226.33,5321.6,South Isaiahton,2023-09-07,-1230.87,-18.6
C001715,Ernest Nelson,42,37,monthly,3194.16,5682.99,West Louis,2023-03-10,-789.81,-63.47
C001716,Andrew Miller,22,31,monthly,6082.74,8849.29,Fostershire,2023-03-31,-1790.06,-65.93
C001717,Dr. Jay Pratt MD,21,3,monthly,3250.32,4050.39,Kristinashire,2023-12-26,-1081.86,-46.93
C001718,Mary Jenkins,23,40,monthly,5926.03,9111.23,Ruizton,2023-09-25,-1748.99,-63.99
C001719,Kristy Miller,32,25,monthly,3285.76,5192.91,Ramseyland,2024-12-13,-873.32,-33.55
C001720,Dr. James Hurst,34,4,monthly,5913.79,7296.54,Brianfurt,2024-10-06,-1938.26,-35.4
C001721,Scott Gibson,34,20,biweekly,4603.04,6523.65,Jasonmouth,2023-11-25,-1904.19,-34.85
C001722,Frank Martinez,49,26,monthly,4879.85,7155.81,Ryanburgh,2023-07-15,-1824.72,-49.13
C001723,Jason Jackson,48,15,biweekly,2096.89,3266.27,East Angela,2023-03-05,-728.82,-47.11
C001724,Justin Clark,30,1,monthly,3946.3,4785.56,East Jeffreyville,2023-06-12,-1519.95,-61.75
C001725,Mr. Paul Shields,33,50,biweekly,4530.45,7936.53,Port Staceybury,2024-05-07,-1006.29,-46.15
C001726,Tina Brooks,42,18,monthly,5248.43,7198.12,Boyerport,2024-08-31,-2211.56,-77.52
C001727,Michael Horton,47,22,biweekly,1976.21,3471.45,Rhodesland,2023-05-29,-693.83,-50.14
C001728,Tracy Gomez,32,26,monthly,3362.9,5335.48,Lisatown,2024-08-10,-1183.76,-33.08
C001729,John Pacheco,19,19,monthly,3424.06,5058.87,West Michelleborough,2024-10-19,-1271.72,-41.2
C001730,Michael Clark,45,55,biweekly,2731.52,6027.82,Shawnmouth,2024-06-03,-742.5,-34.95
C001731,Sara Riley,33,1,biweekly,4029.73,4885.68,Joannaport,2024-06-04,-1532.93,-57.07
C001732,Heather Rodriguez,62,44,biweekly,4994.38,8193.26,Port Sharichester,2023-07-15,-1371.05,-80.76
C001733,Christine Gibson,36,42,monthly,4360.24,7332.28,North Josephshire,2024-07-18,-1202.75,-61.49
C001734,Alfred Case,19,38,monthly,3191.22,5729.46,North Anna,2024-11-16,-1003.69,-51.35
C001735,Ashley Harris,34,14,monthly,5991.81,7890.17,Rodriguezfurt,2023-04-24,-2192.59,-63.05
C001736,Jason Carroll,22,23,monthly,4058.25,6019.9,Jefferyburgh,2024-09-20,-1283.3,-21.82
C001737,Dale Howard,32,25,monthly,3632.07,5608.49,Fergusonside,2024-03-12,-989.13,-54.35
C001738,Robert Lee,35,47,monthly,4475.75,7720.9,North Melanietown,2023-08-25,-1625.06,-42.39
C001739,Kelly Ward,23,4,monthly,2646.54,3375.84,Beckville,2023-08-28,-953.99,-29.67
C001740,Timothy Martinez,30,32,monthly,2286.98,4344.38,Hallfort,2023-07-20,-809.53,-74.83
C001741,Kathryn Livingston,38,47,monthly,6504.49,10155.39,Browntown,2024-08-06,-2203.65,-70.19
C001742,John Strong,47,20,monthly,3584.74,5301.69,Staceyside,2024-01-19,-1509.83,-29.36
C001743,James Gilbert,46,21,monthly,5133.49,7210.18,Michaelberg,2023-09-27,-1948.97,-35.52
C001744,John Williams,45,19,biweekly,2508.26,3959.91,Lake Brenda,2023-04-19,-518.62,-59.23
C001745,Dr. William Avila,23,22,monthly,3644.2,5473.04,Port Carlos,2023-10-15,-830.58,-40.17
C001746,Jennifer Rowe,43,1,biweekly,5188.39,6276.07,Julialand,2024-11-25,-2340.56,-54.93
C001747,Jocelyn Harding,26,26,monthly,5173.06,7507.67,Maldonadoport,2023-11-20,-1564.77,-40.37
C001748,Vincent Alvarez,50,41,biweekly,3742.91,6541.5,North Victoriahaven,2024-11-06,-1143.73,-49.76
C001749,Julia Griffin,43,1,monthly,2977.06,3622.47,Erictown,2023-07-02,-753.62,-49.62
C001750,Whitney Perez MD,44,1,monthly,4635.75,5612.9,South Lindsey,2023-03-18,-1317.85,-54.59
C001751,Jimmy Dunlap,36,32,monthly,3273.07,5527.68,New Michael,2024-06-20,-887.74,-76.96
C001752,Nicholas Kramer,26,68,monthly,2379.66,6255.6,Leefort,2023-12-28,-894.34,-74.58
C001753,Martin Pierce,30,27,biweekly,3236.25,5233.5,Brownchester,2024-07-12,-1055.15,-49.53
C001754,Jeffrey Harris Jr.,42,45,monthly,4787.17,7994.61,West Angelaport,2023-06-29,-1805.23,-19.21
C001755,Natalie Huang,36,40,biweekly,4295.77,7154.93,Laurastad,2023-11-18,-1325.91,-69.05
C001756,Savannah Williams,40,40,monthly,3600.45,6320.54,Wrightshire,2023-05-13,-1638.2,-46.16
C001757,Christine Perez,33,11,biweekly,5010.83,6562.99,New Kathrynmouth,2023-07-23,-1398.89,-33.18
C001758,Manuel Watson,37,12,biweekly,3583.46,4900.15,Patelland,2023-11-12,-968.41,-18.6
C001759,Jared Livingston,40,21,biweekly,4034.46,5891.35,Port Kimberly,2024-06-07,-889.32,-59.02
C001760,Peter Russell,36,49,biweekly,4270.63,7574.75,East Mark,2023-10-26,-1405.36,-53.24
C001761,Cody Johnson,45,65,monthly,4661.01,8843.22,West Thomashaven,2024-03-06,-1210.89,-71.36
C001762,Paula Thompson,36,1,biweekly,5186.22,6273.46,Kimbury,2023-07-31,-1665.3,-50.91
C001763,Jason Carey,21,29,monthly,2872.42,4896.9,Melissashire,2024-03-31,-1010.16,-58.59
C001764,Meredith Bryant,37,24,biweekly,4996.42,7195.7,Chapmanborough,2023-07-24,-1482.01,-18.6
C001765,Michael Wright,38,52,monthly,5091.51,8709.81,Aaronview,2024-05-19,-1576.54,-44.05
C001766,Jermaine Anderson,50,11,monthly,5352.07,6972.48,West Kristen,2023-12-27,-2192.76,-75.8
C001767,Jeffrey Caldwell,38,34,monthly,3924.76,6409.71,Heidiburgh,2024-01-20,-1306.04,-43.78
C001768,Robert Erickson,50,1,biweekly,5023.71,6078.46,Andrewburgh,2023-05-31,-1142.89,-66.35
C001769,Lydia Guzman,25,19,biweekly,3970.33,5714.4,Underwoodside,2023-03-29,-1260.93,-42.67
C001770,Jacob Everett,38,6,monthly,3645.46,4674.55,Craigborough,2023-09-17,-1726.92,-23.08
C001771,Danny James,19,1,biweekly,6864.01,8286.81,Port Christinemouth,2024-01-27,-2455.36,-26.03
C001772,Melvin Kim,38,10,biweekly,3988.66,5286.39,North Peterville,2023-03-27,-1232.14,-54.43
C001773,James Mitchell,42,44,monthly,4639.9,7767.88,Elliottstad,2024-08-28,-1521.67,-18.6
C001774,Barbara Tran,46,30,biweekly,5619.21,8243.05,Ericahaven,2024-06-12,-1306.37,-52.08
C001775,Troy Hardin,39,24,monthly,2301.99,3962.39,West Kristen,2024-08-25,-644.34,-55.64
C001776,Catherine Cameron,23,20,biweekly,4406.59,6287.91,Parkerland,2024-01-21,-747.15,-67.38
C001777,Paul Ritter,37,5,biweekly,1200.0,1690.0,Lake Garytown,2023-09-23,-255.69,-67.0
C001778,Linda Burch,21,34,monthly,5283.95,8040.74,North Lauren,2024-02-08,-1196.44,-47.98
C001779,Trevor Hernandez Jr.,45,21,monthly,4894.47,6923.37,East Martinshire,2023-03-09,-1296.72,-68.26
C001780,Joshua Logan,31,46,biweekly,4694.06,7932.87,Woodsburgh,2023-07-01,-1476.04,-29.17
C001781,Allison Rodriguez,28,22,biweekly,4527.86,6533.43,Mckinneyborough,2024-05-26,-1238.49,-72.07
C001782,Melissa Smith,37,31,biweekly,3340.6,5558.72,Julieborough,2023-09-22,-969.45,-56.37
C001783,Cheryl Chen,51,1,monthly,3653.05,4433.66,West Shawnland,2023-11-18,-1332.86,-53.93
C001784,Kevin Grant,32,1,monthly,2763.78,3366.53,Karenside,2023-11-13,-1432.98,-60.15
C001785,Michael Garcia,29,44,monthly,3961.9,6954.28,Markbury,2024-10-31,-1179.16,-63.16
C001786,Sharon Clark,26,1,monthly,4785.25,5792.3,Janiceport,2023-07-07,-1078.8,-23.15
C001787,Courtney Raymond,19,63,biweekly,4949.58,9089.5,New Amyhaven,2023-04-02,-1304.18,-40.46
C001788,Anna Williams,24,37,monthly,4212.99,6905.59,New Katieshire,2024-02-22,-1215.5,-62.55
C001789,Laurie Baker MD,41,3,monthly,3877.74,4803.28,Williamsstad,2024-05-28,-1355.9,-75.04
C001790,Jimmy Green,38,38,biweekly,4903.93,7784.72,Ortegaport,2024-04-26,-1268.34,-55.89
C001791,April Garrett MD,19,37,monthly,3540.02,6098.02,South Meredith,2024-07-23,-906.06,-73.5
C001792,Joseph Roach,32,55,biweekly,3750.47,7250.57,Owenstown,2023-11-09,-1259.04,-41.28
C001793,Jamie Miller,39,25,biweekly,5727.82,8123.38,West Joseph,2024-09-23,-1563.86,-58.33
C001794,Brandon Gallagher,19,30,monthly,5480.03,8076.03,Johnsonmouth,2023-10-30,-2230.55,-36.34
C001795,Sheri Flores,47,18,biweekly,3271.41,4825.69,Smithstad,2024-04-13,-989.22,-81.58
C001796,Vanessa Jackson,38,47,biweekly,5105.17,8476.2,New Caitlinville,2024-05-09,-1757.9,-28.85
C001797,Debbie Duncan,27,16,monthly,5079.5,6895.4,Ashleyshire,2023-05-25,-1237.91,-32.62
C001798,Melissa Arias,43,26,monthly,4005.8,6106.97,Port Pamelatown,2023-09-22,-1396.48,-65.84
C001799,Matthew Hamilton,22,13,monthly,4609.57,6181.48,East Alisonfort,2023-04-16,-1883.37,-48.49
C001800,Jared Dawson,38,1,biweekly,5074.32,6139.18,Cookstad,2023-09-20,-1919.35,-51.94
C001801,Danielle Zuniga,27,41,monthly,3668.56,6452.27,Timothyland,2023-07-04,-1134.42,-31.0
